GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015
0100000US,,United States,310M200US29500,29500,"United States - Lamesa, TX Micro Area","Lamesa, TX Micro Area",13833,13833,13835,13788,13648,13250,13505,13520
0100000US,,United States,310M200US29660,29660,"United States - Laramie, WY Micro Area","Laramie, WY Micro Area",36299,36299,36428,36908,37396,37647,37918,37956
0100000US,,United States,310M200US29780,29780,"United States - Las Vegas, NM Micro Area","Las Vegas, NM Micro Area",29393,29393,29401,29342,29028,28700,28303,27967
0100000US,,United States,310M200US29860,29860,"United States - Laurel, MS Micro Area","Laurel, MS Micro Area",84823,84823,84804,84632,84823,85291,84781,84784
0100000US,,United States,310M200US29900,29900,"United States - Laurinburg, NC Micro Area","Laurinburg, NC Micro Area",36157,36157,36081,36317,36139,35978,35715,35509
0100000US,,United States,310M200US29980,29980,"United States - Lawrenceburg, TN Micro Area","Lawrenceburg, TN Micro Area",41869,41869,42005,42073,42154,42017,42323,42564
0100000US,,United States,310M200US30060,30060,"United States - Lebanon, MO Micro Area","Lebanon, MO Micro Area",35571,35571,35657,35583,35413,35630,35471,35473
0100000US,,United States,310M200US30220,30220,"United States - Levelland, TX Micro Area","Levelland, TX Micro Area",22935,22935,22858,22974,23120,23486,23599,23433
0100000US,,United States,310M200US30260,30260,"United States - Lewisburg, PA Micro Area","Lewisburg, PA Micro Area",44947,44949,44973,45061,45135,44730,44908,44954
0100000US,,United States,310M200US30280,30280,"United States - Lewisburg, TN Micro Area","Lewisburg, TN Micro Area",30617,30617,30686,30904,30940,31100,31301,31552
0100000US,,United States,310M200US30380,30380,"United States - Lewistown, PA Micro Area","Lewistown, PA Micro Area",46682,46683,46655,46791,46837,46714,46535,46500
0100000US,,United States,310M200US30420,30420,"United States - Lexington, NE Micro Area","Lexington, NE Micro Area",26370,26370,26379,26245,26089,26051,25985,25859
0100000US,,United States,310M200US30580,30580,"United States - Liberal, KS Micro Area","Liberal, KS Micro Area",22952,22952,22982,23197,23394,23333,23296,23152
0100000US,,United States,310M200US30660,30660,"United States - Lincoln, IL Micro Area","Lincoln, IL Micro Area",30305,30305,30274,30307,30381,29876,29720,29494
0100000US,,United States,310M200US30820,30820,"United States - Lock Haven, PA Micro Area","Lock Haven, PA Micro Area",39238,39241,39245,39529,39748,39839,39511,39441
0100000US,,United States,310M200US30880,30880,"United States - Logan, WV Micro Area","Logan, WV Micro Area",36743,36745,36727,36456,36340,35985,35310,34707
0100000US,,United States,310M200US30900,30900,"United States - Logansport, IN Micro Area","Logansport, IN Micro Area",38966,38966,38974,38879,38697,38491,38336,37979
0100000US,,United States,310M200US30940,30940,"United States - London, KY Micro Area","London, KY Micro Area",126369,126369,126594,127073,126877,127320,127547,127953
0100000US,,United States,310M200US31060,31060,"United States - Los Alamos, NM Micro Area","Los Alamos, NM Micro Area",17950,17950,18012,18178,18168,17848,17718,17785
0100000US,,United States,310M200US31220,31220,"United States - Ludington, MI Micro Area","Ludington, MI Micro Area",28705,28705,28730,28651,28677,28659,28786,28783
0100000US,,United States,310M200US31260,31260,"United States - Lufkin, TX Micro Area","Lufkin, TX Micro Area",86771,86771,86917,87325,87623,87661,87875,88255
0100000US,,United States,310M200US31300,31300,"United States - Lumberton, NC Micro Area","Lumberton, NC Micro Area",134168,134168,134381,135029,135362,135033,134732,134197
0100000US,,United States,310M200US31380,31380,"United States - Macomb, IL Micro Area","Macomb, IL Micro Area",32612,32612,32607,32478,32500,32142,31591,31333
0100000US,,United States,310M200US31500,31500,"United States - Madison, IN Micro Area","Madison, IN Micro Area",32428,32428,32423,32302,32518,32501,32529,32416
0100000US,,United States,310M200US31580,31580,"United States - Madisonville, KY Micro Area","Madisonville, KY Micro Area",46920,46920,46863,46870,46679,46517,46304,46222
0100000US,,United States,310M200US31620,31620,"United States - Magnolia, AR Micro Area","Magnolia, AR Micro Area",24552,24552,24747,24685,24427,24305,24102,24114
0100000US,,United States,310M200US31660,31660,"United States - Malone, NY Micro Area","Malone, NY Micro Area",51599,51606,51628,51572,51787,51249,51133,50660
0100000US,,United States,310M200US31680,31680,"United States - Malvern, AR Micro Area","Malvern, AR Micro Area",32923,32923,33128,33033,33373,33413,33333,33426
0100000US,,United States,310M200US31820,31820,"United States - Manitowoc, WI Micro Area","Manitowoc, WI Micro Area",81442,81442,81302,81166,80847,80624,80161,79806
0100000US,,United States,310M200US31930,31930,"United States - Marietta, OH Micro Area","Marietta, OH Micro Area",61778,61778,61708,61560,61509,61403,61172,61112
0100000US,,United States,310M200US31940,31940,"United States - Marinette, WI-MI Micro Area","Marinette, WI-MI Micro Area",65778,65778,65660,65354,65204,65192,64837,64432
0100000US,,United States,310M200US31980,31980,"United States - Marion, IN Micro Area","Marion, IN Micro Area",70061,70063,69935,69609,69228,69031,68631,67979
0100000US,,United States,310M200US32000,32000,"United States - Marion, NC Micro Area","Marion, NC Micro Area",44996,44996,45071,44957,44969,44936,44954,44989
0100000US,,United States,310M200US32020,32020,"United States - Marion, OH Micro Area","Marion, OH Micro Area",66501,66501,66452,66543,66236,65908,65674,65355
0100000US,,United States,310M200US32100,32100,"United States - Marquette, MI Micro Area","Marquette, MI Micro Area",67077,67077,67110,67452,67813,67757,67675,67215
0100000US,,United States,310M200US32140,32140,"United States - Marshall, MN Micro Area","Marshall, MN Micro Area",25857,25857,25859,25795,25723,25593,25713,25673
0100000US,,United States,310M200US32180,32180,"United States - Marshall, MO Micro Area","Marshall, MO Micro Area",23370,23370,23403,23330,23472,23249,23360,23258
0100000US,,United States,310M200US32220,32220,"United States - Marshall, TX Micro Area","Marshall, TX Micro Area",65631,65629,65704,66352,66300,66214,66471,66746
0100000US,,United States,310M200US32260,32260,"United States - Marshalltown, IA Micro Area","Marshalltown, IA Micro Area",40648,40648,40694,40993,41092,41085,40896,40746
0100000US,,United States,310M200US32280,32280,"United States - Martin, TN Micro Area","Martin, TN Micro Area",35021,35021,35031,34912,34780,34283,34142,33960
0100000US,,United States,310M200US32300,32300,"United States - Martinsville, VA Micro Area","Martinsville, VA Micro Area",67972,67964,67845,67040,66537,66214,65705,65526
0100000US,,United States,310M200US32340,32340,"United States - Maryville, MO Micro Area","Maryville, MO Micro Area",23370,23370,23377,23431,23375,23225,23090,22810
0100000US,,United States,310M200US32380,32380,"United States - Mason City, IA Micro Area","Mason City, IA Micro Area",51749,51749,51697,51552,51237,51028,50819,50586
0100000US,,United States,310M200US32460,32460,"United States - Mayfield, KY Micro Area","Mayfield, KY Micro Area",37121,37121,37222,37518,37534,37384,37654,37421
0100000US,,United States,310M200US32500,32500,"United States - Maysville, KY Micro Area","Maysville, KY Micro Area",17490,17490,17499,17534,17447,17282,17120,17099
0100000US,,United States,310M200US32540,32540,"United States - McAlester, OK Micro Area","McAlester, OK Micro Area",45837,45837,45762,45628,45107,44842,44619,44610
0100000US,,United States,310M200US32620,32620,"United States - McComb, MS Micro Area","McComb, MS Micro Area",53535,53535,53551,53581,53047,52848,52573,52530
0100000US,,United States,310M200US32660,32660,"United States - McMinnville, TN Micro Area","McMinnville, TN Micro Area",39839,39840,39864,39899,39775,39930,40038,40435
0100000US,,United States,310M200US32700,32700,"United States - McPherson, KS Micro Area","McPherson, KS Micro Area",29180,29180,29141,29216,29353,29590,29161,28941
0100000US,,United States,310M200US32740,32740,"United States - Meadville, PA Micro Area","Meadville, PA Micro Area",88765,88765,88690,88105,87668,87401,87057,86484
0100000US,,United States,310M200US32860,32860,"United States - Menomonie, WI Micro Area","Menomonie, WI Micro Area",43857,43857,43883,43880,43934,44186,44300,44497
0100000US,,United States,310M200US32940,32940,"United States - Meridian, MS Micro Area","Meridian, MS Micro Area",107449,107454,107576,107531,107139,106966,105895,104499
0100000US,,United States,310M200US32980,32980,"United States - Merrill, WI Micro Area","Merrill, WI Micro Area",28743,28743,28763,28455,28485,28358,28152,27980
0100000US,,United States,310M200US33020,33020,"United States - Mexico, MO Micro Area","Mexico, MO Micro Area",25529,25529,25460,25604,25626,25654,25935,26096
0100000US,,United States,310M200US33060,33060,"United States - Miami, OK Micro Area","Miami, OK Micro Area",31848,31848,31840,31901,32219,32241,32083,31981
0100000US,,United States,310M200US33180,33180,"United States - Middlesborough, KY Micro Area","Middlesborough, KY Micro Area",28691,28691,28710,28634,28154,27912,27713,27337
0100000US,,United States,310M200US33300,33300,"United States - Milledgeville, GA Micro Area","Milledgeville, GA Micro Area",55149,55237,55122,54475,55500,55051,54341,54010
0100000US,,United States,310M200US33420,33420,"United States - Mineral Wells, TX Micro Area","Mineral Wells, TX Micro Area",28111,28111,28060,28084,27820,27832,27976,27895
0100000US,,United States,310M200US33500,33500,"United States - Minot, ND Micro Area","Minot, ND Micro Area",69540,69540,69986,72321,73865,76501,78069,79814
0100000US,,United States,310M200US33580,33580,"United States - Mitchell, SD Micro Area","Mitchell, SD Micro Area",22835,22835,22839,22980,23166,23214,23260,23243
0100000US,,United States,310M200US33620,33620,"United States - Moberly, MO Micro Area","Moberly, MO Micro Area",25414,25414,25441,25259,25309,24938,25065,25104
0100000US,,United States,310M200US33940,33940,"United States - Montrose, CO Micro Area","Montrose, CO Micro Area",41276,41278,41194,40905,40705,40685,40832,40946
0100000US,,United States,310M200US33980,33980,"United States - Morehead City, NC Micro Area","Morehead City, NC Micro Area",66469,66469,66697,67356,67729,68447,68730,68879
0100000US,,United States,310M200US34020,34020,"United States - Morgan City, LA Micro Area","Morgan City, LA Micro Area",54650,54650,54541,54123,53530,53517,53223,52810
0100000US,,United States,310M200US34140,34140,"United States - Moscow, ID Micro Area","Moscow, ID Micro Area",37244,37244,37278,37887,38179,38267,38585,38778
0100000US,,United States,310M200US34180,34180,"United States - Moses Lake, WA Micro Area","Moses Lake, WA Micro Area",89120,89120,89627,90756,91589,91906,92838,93259
0100000US,,United States,310M200US34220,34220,"United States - Moultrie, GA Micro Area","Moultrie, GA Micro Area",45498,45498,45641,45811,46107,46307,46051,45844
0100000US,,United States,310M200US34260,34260,"United States - Mountain Home, AR Micro Area","Mountain Home, AR Micro Area",41513,41513,41538,41273,41066,40965,40842,41053
0100000US,,United States,310M200US34300,34300,"United States - Mountain Home, ID Micro Area","Mountain Home, ID Micro Area",27038,27038,27118,26217,26272,26248,26262,25876
0100000US,,United States,310M200US34340,34340,"United States - Mount Airy, NC Micro Area","Mount Airy, NC Micro Area",73673,73673,73693,73608,73524,72993,72980,72743
0100000US,,United States,310M200US34380,34380,"United States - Mount Pleasant, MI Micro Area","Mount Pleasant, MI Micro Area",70311,70311,70312,70656,70631,70542,70820,70698
0100000US,,United States,310M200US34420,34420,"United States - Mount Pleasant, TX Micro Area","Mount Pleasant, TX Micro Area",32334,32334,32401,32434,32631,32590,32487,32623
0100000US,,United States,310M200US34460,34460,"United States - Mount Sterling, KY Micro Area","Mount Sterling, KY Micro Area",44396,44396,44522,44866,44986,45566,45834,46194
0100000US,,United States,310M200US34500,34500,"United States - Mount Vernon, IL Micro Area","Mount Vernon, IL Micro Area",38827,38825,38763,38764,38668,38659,38446,38353
0100000US,,United States,310M200US34540,34540,"United States - Mount Vernon, OH Micro Area","Mount Vernon, OH Micro Area",60921,60930,61086,61307,60805,60834,61013,61061
0100000US,,United States,310M200US34660,34660,"United States - Murray, KY Micro Area","Murray, KY Micro Area",37191,37191,37365,37676,38034,38258,38221,38343
0100000US,,United States,310M200US34700,34700,"United States - Muscatine, IA Micro Area","Muscatine, IA Micro Area",42745,42749,42735,42777,42900,42939,42939,43011
0100000US,,United States,310M200US34780,34780,"United States - Muskogee, OK Micro Area","Muskogee, OK Micro Area",70990,70988,71101,70726,70536,70245,69913,69699
0100000US,,United States,310M200US34860,34860,"United States - Nacogdoches, TX Micro Area","Nacogdoches, TX Micro Area",64524,64524,64667,65652,65863,65198,65271,65664
0100000US,,United States,310M200US35020,35020,"United States - Natchez, MS-LA Micro Area","Natchez, MS-LA Micro Area",53119,53119,53391,53233,52610,52570,52333,51396
0100000US,,United States,310M200US35060,35060,"United States - Natchitoches, LA Micro Area","Natchitoches, LA Micro Area",39566,39566,39526,39538,39476,39213,39242,39179
0100000US,,United States,310M200US35140,35140,"United States - Newberry, SC Micro Area","Newberry, SC Micro Area",37508,37508,37580,37518,37580,37535,37807,38012
0100000US,,United States,310M200US35220,35220,"United States - New Castle, IN Micro Area","New Castle, IN Micro Area",49462,49462,49488,49360,49262,49051,49072,48985
0100000US,,United States,310M200US35260,35260,"United States - New Castle, PA Micro Area","New Castle, PA Micro Area",91108,91140,90973,90326,89736,89150,88514,88082
0100000US,,United States,310M200US35420,35420,"United States - New Philadelphia-Dover, OH Micro Area","New Philadelphia-Dover, OH Micro Area",92582,92582,92555,92518,92501,92778,92774,92916
0100000US,,United States,310M200US35440,35440,"United States - Newport, OR Micro Area","Newport, OR Micro Area",46034,46032,45990,45854,46166,46291,46386,47038
0100000US,,United States,310M200US35460,35460,"United States - Newport, TN Micro Area","Newport, TN Micro Area",35662,35662,35660,35385,35463,35309,35285,35162
0100000US,,United States,310M200US35500,35500,"United States - Newton, IA Micro Area","Newton, IA Micro Area",36842,36842,36816,36638,36552,36747,36866,36827
0100000US,,United States,310M200US35580,35580,"United States - New Ulm, MN Micro Area","New Ulm, MN Micro Area",25893,25893,25856,25663,25408,25280,25290,25313
0100000US,,United States,310M200US35700,35700,"United States - Nogales, AZ Micro Area","Nogales, AZ Micro Area",47420,47420,47410,47657,47464,47120,46661,46461
0100000US,,United States,310M200US35740,35740,"United States - Norfolk, NE Micro Area","Norfolk, NE Micro Area",48271,48271,48323,48377,48387,48484,48446,48184
0100000US,,United States,310M200US35820,35820,"United States - North Platte, NE Micro Area","North Platte, NE Micro Area",37590,37590,37569,37368,37285,37324,36976,36908
0100000US,,United States,310M200US35860,35860,"United States - North Vernon, IN Micro Area","North Vernon, IN Micro Area",28525,28525,28475,28204,28189,28281,27996,27897
0100000US,,United States,310M200US35900,35900,"United States - North Wilkesboro, NC Micro Area","North Wilkesboro, NC Micro Area",69340,69340,69231,69195,69225,69007,68802,68502
0100000US,,United States,310M200US35940,35940,"United States - Norwalk, OH Micro Area","Norwalk, OH Micro Area",59626,59626,59578,59408,59262,58860,58685,58469
0100000US,,United States,310M200US36020,36020,"United States - Oak Harbor, WA Micro Area","Oak Harbor, WA Micro Area",78506,78506,78712,78992,79252,78575,79235,80593
0100000US,,United States,310M200US36300,36300,"United States - Ogdensburg-Massena, NY Micro Area","Ogdensburg-Massena, NY Micro Area",111944,111941,111822,112477,112595,112222,111753,111007
0100000US,,United States,310M200US36340,36340,"United States - Oil City, PA Micro Area","Oil City, PA Micro Area",54984,54983,54964,54724,54250,53933,53503,53119
0100000US,,United States,310M200US36380,36380,"United States - Okeechobee, FL Micro Area","Okeechobee, FL Micro Area",39996,39996,40027,39424,39260,39006,39114,39469
0100000US,,United States,310M200US36460,36460,"United States - Olean, NY Micro Area","Olean, NY Micro Area",80317,80354,80260,79851,79383,79016,78638,77922
0100000US,,United States,310M200US36580,36580,"United States - Oneonta, NY Micro Area","Oneonta, NY Micro Area",62259,62249,62203,61985,61826,61599,60948,60636
0100000US,,United States,310M200US36620,36620,"United States - Ontario, OR-ID Micro Area","Ontario, OR-ID Micro Area",53936,53935,53985,53338,53281,53187,53169,53276
0100000US,,United States,310M200US36660,36660,"United States - Opelousas, LA Micro Area","Opelousas, LA Micro Area",83384,83384,83492,83419,83476,83517,83803,83848
0100000US,,United States,310M200US36700,36700,"United States - Orangeburg, SC Micro Area","Orangeburg, SC Micro Area",92501,92495,92291,91721,91401,90619,89924,89208
0100000US,,United States,310M200US36820,36820,"United States - Oskaloosa, IA Micro Area","Oskaloosa, IA Micro Area",22381,22381,22401,22506,22411,22395,22342,22324
0100000US,,United States,310M200US36830,36830,"United States - Othello, WA Micro Area","Othello, WA Micro Area",18728,18728,18810,18883,18962,19114,19194,19254
0100000US,,United States,310M200US36840,36840,"United States - Ottawa, KS Micro Area","Ottawa, KS Micro Area",25992,25996,26011,25891,25874,25778,25614,25609
0100000US,,United States,310M200US36860,36860,"United States - Ottawa-Peru, IL Micro Area","Ottawa-Peru, IL Micro Area",154908,154906,154755,154306,153357,152651,151702,150564
0100000US,,United States,310M200US36900,36900,"United States - Ottumwa, IA Micro Area","Ottumwa, IA Micro Area",44378,44378,44416,44189,44045,44120,43992,43942
0100000US,,United States,310M200US36940,36940,"United States - Owatonna, MN Micro Area","Owatonna, MN Micro Area",36576,36576,36507,36554,36302,36402,36600,36755
0100000US,,United States,310M200US37020,37020,"United States - Owosso, MI Micro Area","Owosso, MI Micro Area",70648,70648,70602,69946,69269,68842,68889,68619
0100000US,,United States,310M200US37060,37060,"United States - Oxford, MS Micro Area","Oxford, MS Micro Area",47351,47359,47561,48417,50377,51676,52220,53154
0100000US,,United States,310M200US37080,37080,"United States - Oxford, NC Micro Area","Oxford, NC Micro Area",59916,57532,57652,57673,57782,58061,58357,58674
0100000US,,United States,310M200US37120,37120,"United States - Ozark, AL Micro Area","Ozark, AL Micro Area",50251,50251,50358,50109,50324,49833,49501,49565
0100000US,,United States,310M200US37140,37140,"United States - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",98762,98760,98733,98886,98502,97924,97744,97312
0100000US,,United States,310M200US37220,37220,"United States - Pahrump, NV Micro Area","Pahrump, NV Micro Area",43946,43945,43856,43315,42899,42229,42203,42477
0100000US,,United States,310M200US37260,37260,"United States - Palatka, FL Micro Area","Palatka, FL Micro Area",74364,74364,74238,73912,73065,72442,72040,72023
0100000US,,United States,310M200US37300,37300,"United States - Palestine, TX Micro Area","Palestine, TX Micro Area",58458,58458,58485,58355,58010,57889,57742,57580
0100000US,,United States,310M200US37420,37420,"United States - Pampa, TX Micro Area","Pampa, TX Micro Area",22535,22535,22459,22575,22818,22895,23419,23210
0100000US,,United States,310M200US37500,37500,"United States - Paragould, AR Micro Area","Paragould, AR Micro Area",42090,42090,42188,42733,43168,43082,43729,44196
0100000US,,United States,310M200US37540,37540,"United States - Paris, TN Micro Area","Paris, TN Micro Area",32330,32330,32381,32359,32353,32224,32261,32147
0100000US,,United States,310M200US37580,37580,"United States - Paris, TX Micro Area","Paris, TX Micro Area",49793,49789,49812,49940,49770,49223,49457,49440
0100000US,,United States,310M200US37660,37660,"United States - Parsons, KS Micro Area","Parsons, KS Micro Area",21607,21607,21542,21424,21209,20927,20876,20803
0100000US,,United States,310M200US37740,37740,"United States - Payson, AZ Micro Area","Payson, AZ Micro Area",53597,53597,53544,53473,53031,53025,53139,53159
0100000US,,United States,310M200US37780,37780,"United States - Pecos, TX Micro Area","Pecos, TX Micro Area",13783,13783,13816,13774,13911,14089,14391,14732
0100000US,,United States,310M200US37940,37940,"United States - Peru, IN Micro Area","Peru, IN Micro Area",36903,36903,36797,36587,36499,36124,35983,35862
0100000US,,United States,310M200US38100,38100,"United States - Picayune, MS Micro Area","Picayune, MS Micro Area",55834,55747,55724,55470,55088,54932,55298,55191
0100000US,,United States,310M200US38180,38180,"United States - Pierre, SD Micro Area","Pierre, SD Micro Area",21361,21361,21415,21644,21840,21855,22008,21935
0100000US,,United States,310M200US38240,38240,"United States - Pinehurst-Southern Pines, NC Micro Area","Pinehurst-Southern Pines, NC Micro Area",88247,88247,88607,89384,90347,91564,93066,94352
0100000US,,United States,310M200US38260,38260,"United States - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",39134,39134,39177,39200,39385,39343,39374,39217
0100000US,,United States,310M200US38380,38380,"United States - Plainview, TX Micro Area","Plainview, TX Micro Area",36273,36273,36346,36426,36329,35802,34602,34360
0100000US,,United States,310M200US38420,38420,"United States - Platteville, WI Micro Area","Platteville, WI Micro Area",51208,51208,51203,51242,51003,51120,51824,52250
0100000US,,United States,310M200US38460,38460,"United States - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",82128,82131,82068,81851,81863,81757,81702,81251
0100000US,,United States,310M200US38500,38500,"United States - Plymouth, IN Micro Area","Plymouth, IN Micro Area",47051,47047,47009,46960,46992,46986,47013,46857
0100000US,,United States,310M200US38580,38580,"United States - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",58258,58260,58436,58318,58065,57720,57426,57179
0100000US,,United States,310M200US38620,38620,"United States - Ponca City, OK Micro Area","Ponca City, OK Micro Area",46562,46562,46428,45816,45691,45552,45510,45366
0100000US,,United States,310M200US38700,38700,"United States - Pontiac, IL Micro Area","Pontiac, IL Micro Area",38950,38950,38871,38839,38522,37412,37000,36671
0100000US,,United States,310M200US38740,38740,"United States - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",42794,42794,42796,42989,42997,42932,42887,42951
0100000US,,United States,310M200US38780,38780,"United States - Portales, NM Micro Area","Portales, NM Micro Area",19846,19846,20014,20456,20340,19997,19626,19120
0100000US,,United States,310M200US38820,38820,"United States - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",71404,71404,71533,71778,71829,72222,72668,73486
0100000US,,United States,310M200US38840,38840,"United States - Port Clinton, OH Micro Area","Port Clinton, OH Micro Area",41428,41434,41392,41414,41339,41106,41072,40877
0100000US,,United States,310M200US38920,38920,"United States - Port Lavaca, TX Micro Area","Port Lavaca, TX Micro Area",21381,21381,21327,21349,21559,21734,21791,21895
0100000US,,United States,310M200US39020,39020,"United States - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",79499,79499,79528,79233,78605,78094,77326,76825
0100000US,,United States,310M200US39060,39060,"United States - Pottsville, PA Micro Area","Pottsville, PA Micro Area",148289,148289,148213,147616,147297,146752,145546,144590
0100000US,,United States,310M200US39220,39220,"United States - Price, UT Micro Area","Price, UT Micro Area",21403,21403,21421,21334,21252,20951,20620,20479
0100000US,,United States,310M200US39260,39260,"United States - Prineville, OR Micro Area","Prineville, OR Micro Area",20978,20978,20899,20679,20651,20782,21039,21630
0100000US,,United States,310M200US39420,39420,"United States - Pullman, WA Micro Area","Pullman, WA Micro Area",44776,44776,44797,45083,46639,46849,46938,48177
0100000US,,United States,310M200US39500,39500,"United States - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",77314,77314,77353,77450,77324,77128,77144,77220
0100000US,,United States,310M200US39700,39700,"United States - Raymondville, TX Micro Area","Raymondville, TX Micro Area",22134,22134,22201,22119,22120,21953,21917,21903
0100000US,,United States,310M200US39780,39780,"United States - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",63463,63461,63593,63285,63222,62984,62961,63308
0100000US,,United States,310M200US39860,39860,"United States - Red Wing, MN Micro Area","Red Wing, MN Micro Area",46183,46183,46199,46276,46402,46395,46375,46435
0100000US,,United States,310M200US39940,39940,"United States - Rexburg, ID Micro Area","Rexburg, ID Micro Area",50778,50778,50833,51032,50703,50541,50938,51092
0100000US,,United States,310M200US39980,39980,"United States - Richmond, IN Micro Area","Richmond, IN Micro Area",68917,69003,68900,68754,68287,67839,67447,67001
0100000US,,United States,310M200US40080,40080,"United States - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",99972,99972,100262,101344,102000,102267,103522,104766
0100000US,,United States,310M200US40100,40100,"United States - Rio Grande City, TX Micro Area","Rio Grande City, TX Micro Area",60968,60968,61172,61763,62023,62509,63149,63795
0100000US,,United States,310M200US40180,40180,"United States - Riverton, WY Micro Area","Riverton, WY Micro Area",40123,40123,40222,40591,41129,41024,40717,40315
0100000US,,United States,310M200US40260,40260,"United States - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",76790,76789,76528,76208,75230,74184,73586,72882
0100000US,,United States,310M200US40300,40300,"United States - Rochelle, IL Micro Area","Rochelle, IL Micro Area",53497,53497,53440,53149,52820,52335,52023,51659
0100000US,,United States,310M200US40460,40460,"United States - Rockingham, NC Micro Area","Rockingham, NC Micro Area",46639,46639,46626,46606,46350,46137,45700,45437
0100000US,,United States,310M200US40540,40540,"United States - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",43806,43806,43593,44041,45104,45162,44925,44626
0100000US,,United States,310M200US40620,40620,"United States - Rolla, MO Micro Area","Rolla, MO Micro Area",45156,45154,45313,45186,45227,44978,44960,44794
0100000US,,United States,310M200US40700,40700,"United States - Roseburg, OR Micro Area","Roseburg, OR Micro Area",107667,107667,107662,107273,107127,106887,106998,107685
0100000US,,United States,310M200US40740,40740,"United States - Roswell, NM Micro Area","Roswell, NM Micro Area",65645,65645,65746,65681,65786,65989,65837,65764
0100000US,,United States,310M200US40780,40780,"United States - Russellville, AR Micro Area","Russellville, AR Micro Area",83939,83939,84263,84568,84410,84280,84963,85103
0100000US,,United States,310M200US40820,40820,"United States - Ruston, LA Micro Area","Ruston, LA Micro Area",46735,46735,46863,47066,47088,47390,47429,47774
0100000US,,United States,310M200US40860,40860,"United States - Rutland, VT Micro Area","Rutland, VT Micro Area",61642,61646,61585,61266,60915,60585,60150,59736
0100000US,,United States,310M200US40940,40940,"United States - Safford, AZ Micro Area","Safford, AZ Micro Area",37220,37220,37137,37081,36946,37386,37958,37666
0100000US,,United States,310M200US41220,41220,"United States - St. Marys, GA Micro Area","St. Marys, GA Micro Area",50513,50513,50670,50312,51368,51469,51973,52102
0100000US,,United States,310M200US41400,41400,"United States - Salem, OH Micro Area","Salem, OH Micro Area",107841,107841,107863,107265,106441,105827,105597,104806
0100000US,,United States,310M200US41460,41460,"United States - Salina, KS Micro Area","Salina, KS Micro Area",61697,61697,61869,61806,61919,61820,61704,61666
0100000US,,United States,310M200US41760,41760,"United States - Sandpoint, ID Micro Area","Sandpoint, ID Micro Area",40877,40877,40917,40824,40438,40675,41533,41859
0100000US,,United States,310M200US41780,41780,"United States - Sandusky, OH Micro Area","Sandusky, OH Micro Area",77079,77079,77034,76682,76464,76148,75860,75550
0100000US,,United States,310M200US41820,41820,"United States - Sanford, NC Micro Area","Sanford, NC Micro Area",57866,57866,57887,58552,59365,59927,59588,59660
0100000US,,United States,310M200US42300,42300,"United States - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",38520,38673,38600,38902,39003,38674,38320,38033
0100000US,,United States,310M200US42380,42380,"United States - Sayre, PA Micro Area","Sayre, PA Micro Area",62622,62622,62615,63034,62829,62325,61673,61281
0100000US,,United States,310M200US42420,42420,"United States - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",38971,38971,39084,38996,39000,38944,38520,38309
0100000US,,United States,310M200US42460,42460,"United States - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",53227,53226,53179,53264,53064,52921,52631,52419
0100000US,,United States,310M200US42620,42620,"United States - Searcy, AR Micro Area","Searcy, AR Micro Area",77076,77076,77333,78133,78680,78685,78643,79161
0100000US,,United States,310M200US42740,42740,"United States - Sedalia, MO Micro Area","Sedalia, MO Micro Area",42201,42201,42267,42134,42288,42186,42213,42255
0100000US,,United States,310M200US42780,42780,"United States - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",39702,39709,39745,39659,39795,40079,40255,40444
0100000US,,United States,310M200US42820,42820,"United States - Selma, AL Micro Area","Selma, AL Micro Area",43820,43820,43803,43178,42777,42021,41662,41131
0100000US,,United States,310M200US42860,42860,"United States - Seneca, SC Micro Area","Seneca, SC Micro Area",74273,74275,74357,74234,74612,74952,75232,75713
0100000US,,United States,310M200US42900,42900,"United States - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",35251,35244,35245,35359,35381,35258,34890,34833
0100000US,,United States,310M200US42940,42940,"United States - Sevierville, TN Micro Area","Sevierville, TN Micro Area",89889,89876,90131,91282,92436,93532,94889,95946
0100000US,,United States,310M200US42980,42980,"United States - Seymour, IN Micro Area","Seymour, IN Micro Area",42376,42380,42578,42935,43032,43514,43803,44069
